SampleID	Tissue	curated_anno	EXTENDscores
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|4	Skin	CD8T	0.643574251
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|40	Skin	NK	0.461702566
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|41	Skin	CD8T	0.450252771
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|42	Skin	NK	0.645095714
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|43	Skin	NK	0.293486611
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|44	Skin	CD8T	0.641281648
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|45	Skin	NK	0.619079751
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|46	Skin	CD8T	0.302516135
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|47	Skin	NK	0.474136592
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|48	Skin	NK	0.508389158
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|49	Skin	CD8T	0.610335876
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|5	Skin	CD4Tconv	0.698146258
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|50	Skin	CD8T	0.462787799
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|51	Skin	NK	0.450283621
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|52	Skin	NK	0.648597621
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|53	Skin	NK	0.477553074
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|54	Skin	CD4Tconv	0.320956099
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|55	Skin	CD8T	0.295218376
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|56	Skin	NK	0.290681039
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|57	Skin	CD4Tconv	0.459363335
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|58	Skin	CD8T	0.65297508
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|59	Skin	NK	0.309233363
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|6	Skin	CD8T	0.471946585
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|60	Skin	CD4Tconv	0.478069957
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|61	Skin	CD4Tconv	0.481219395
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|62	Skin	CD4Tconv	0.266813652
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|63	Skin	NK	0.812945602
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|64	Skin	CD8T	0.468122673
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|65	Skin	NK	0.488547147
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|66	Skin	NK	0.322922664
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|67	Skin	CD4Tconv	0.45791036
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|68	Skin	NK	0.313202971
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|69	Skin	NK	0.639052222
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|7	Skin	CD4Tconv	0.503996509
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|70	Skin	CD4Tconv	0.327012227
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|71	Skin	CD8T	0.319930936
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|72	Skin	CD8T	0.426471733
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|73	Skin	CD8T	0.515152593
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|74	Skin	NK	0.662530864
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|75	Skin	NK	0.489288833
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|76	Skin	NK	0.647330063
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|77	Skin	CD8T	0.478505213
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|78	Skin	NK	0.312725658
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|79	Skin	NK	0.44690024
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|8	Skin	CD8T	0.461182189
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|80	Skin	NK	0.477139444
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|81	Skin	CD4Tconv	0.655824372
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|82	Skin	NK	0.496292221
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|83	Skin	NK	0.478837687
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|84	Skin	CD4Tconv	0.492965924
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|85	Skin	CD8T	0.65818906
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|86	Skin	NK	0.322117884
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|87	Skin	CD4Tconv	0.489398285
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|88	Skin	CD4Tconv	0.273188996
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|89	Skin	NK	0.474745722
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|9	Skin	NK	0.485592822
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|90	Skin	NK	0.452590911
SKCM_GSE159251@K468_Blood_Longitudinal|8|0|91	Skin	CD8T	0.479293173
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|1	Skin	CD4Tconv	0.776785601
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|10	Skin	CD4Tconv	0.440625158
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|11	Skin	CD4Tconv	0.629815606
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|12	Skin	CD4Tconv	0.772840305
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|13	Skin	NK	0.626473812
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|14	Skin	CD4Tconv	0.591119071
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|15	Skin	CD4Tconv	0.571747506
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|16	Skin	NK	0.78388146
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|17	Skin	CD4Tconv	0.602787892
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|18	Skin	CD4Tconv	0.439776423
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|19	Skin	CD8T	0.437033408
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|2	Skin	NK	0.562812245
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|20	Skin	NK	0.439505498
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|21	Skin	CD8T	0.736936381
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|22	Skin	CD4Tconv	0.632666562
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|23	Skin	CD4Tconv	0.576198762
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|24	Skin	NK	0.444320312
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|3	Skin	CD4Tconv	0.622786101
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|4	Skin	CD4Tconv	0.616281494
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|5	Skin	NK	0.420768025
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|6	Skin	CD4Tconv	0.604564269
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|7	Skin	CD4Tconv	0.443748703
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|8	Skin	NK	0.771319028
SKCM_GSE159251@K468_Blood_Longitudinal|8|1|9	Skin	NK	0.592585729
SKCM_GSE159251@K468_Blood_Longitudinal|8|2	Skin	NK	0.659584099
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|10	Skin	CD8T	0.451956207
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|11	Skin	CD8T	0.114381313
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|12	Skin	CD8T	0.446549166
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|13	Skin	CD4Tconv	0.456922095
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|14	Skin	CD8T	0.295540382
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|15	Skin	NK	0.480933666
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|16	Skin	NK	0.461126772
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|17	Skin	NK	0.506335118
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|18	Skin	CD8T	0.31943262
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|19	Skin	CD8T	0.329359052
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|2	Skin	CD8T	0.500996447
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|20	Skin	NK	0.454933787
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|21	Skin	CD8T	0.648719827
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|22	Skin	CD8T	0.510102675
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|23	Skin	CD8T	0.488232585
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|24	Skin	CD4Tconv	0.499400296
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|3	Skin	CD8T	0.334882755
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|4	Skin	NK	0.290749258
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|5	Skin	CD8T	0.673369209
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|6	Skin	CD8T	0.624558141
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|7	Skin	CD8T	0.490217095
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|8	Skin	CD8T	0.629966225
SKCM_GSE159251@K468_Blood_Longitudinal|8|2|9	Skin	NK	0.467307509
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|1	Skin	CD4Tconv	0.654782283
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|10	Skin	CD4Tconv	0.488929693
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|11	Skin	CD4Tconv	0.489024494
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|12	Skin	CD4Tconv	0.474580451
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|13	Skin	CD4Tconv	0.480088577
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|14	Skin	CD4Tconv	0.464048535
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|15	Skin	CD4Tconv	0.488239558
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|16	Skin	CD4Tconv	0.469110316
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|17	Skin	CD4Tconv	0.466210716
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|18	Skin	CD4Tconv	0.642785435
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|19	Skin	CD4Tconv	0.33781243
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|2	Skin	CD4Tconv	0.605808689
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|20	Skin	CD4Tconv	0.11020935
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|21	Skin	CD4Tconv	0.493840082
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|3	Skin	CD4Tconv	0.653599517
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|4	Skin	CD4Tconv	0.64114805
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|5	Skin	CD4Tconv	0.629146372
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|6	Skin	CD8T	0.752438767
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|7	Skin	CD4Tconv	0.470016028
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|8	Skin	CD4Tconv	0.461942945
SKCM_GSE159251@K468_Blood_Longitudinal|8|3|9	Skin	CD4Tconv	0.969389908
SKCM_GSE159251@K468_Blood|0|0|1	Skin	CD8T	0.353651478
SKCM_GSE159251@K468_Blood|0|0|10	Skin	CD8T	0.301812322
SKCM_GSE159251@K468_Blood|0|0|11	Skin	CD8T	0.339863226
SKCM_GSE159251@K468_Blood|0|0|12	Skin	CD8T	0.475579653
SKCM_GSE159251@K468_Blood|0|0|13	Skin	CD8T	0.636253942
SKCM_GSE159251@K468_Blood|0|0|14	Skin	CD8T	0.667356146
SKCM_GSE159251@K468_Blood|0|0|15	Skin	CD8T	0.498392893
SKCM_GSE159251@K468_Blood|0|0|16	Skin	CD8T	0.7104258
SKCM_GSE159251@K468_Blood|0|0|17	Skin	CD8T	0.347664763
SKCM_GSE159251@K468_Blood|0|0|18	Skin	CD8T	0.497922519
SKCM_GSE159251@K468_Blood|0|0|19	Skin	CD8T	0.511390933
SKCM_GSE159251@K468_Blood|0|0|2	Skin	CD8T	0.300069047
SKCM_GSE159251@K468_Blood|0|0|20	Skin	CD8T	0.335419212
SKCM_GSE159251@K468_Blood|0|0|21	Skin	CD8T	0.511461281
SKCM_GSE159251@K468_Blood|0|0|22	Skin	CD8T	0.324043871
SKCM_GSE159251@K468_Blood|0|0|23	Skin	CD8T	0.478880444
SKCM_GSE159251@K468_Blood|0|0|24	Skin	CD8T	0.303431963
SKCM_GSE159251@K468_Blood|0|0|25	Skin	CD8T	0.284844522
SKCM_GSE159251@K468_Blood|0|0|3	Skin	CD8T	0.464511397
SKCM_GSE159251@K468_Blood|0|0|4	Skin	CD8T	0.515148409
SKCM_GSE159251@K468_Blood|0|0|5	Skin	CD8T	0.288184182
SKCM_GSE159251@K468_Blood|0|0|6	Skin	CD8T	0.496293419
SKCM_GSE159251@K468_Blood|0|0|7	Skin	CD8T	0.313850359
SKCM_GSE159251@K468_Blood|0|0|8	Skin	CD8T	0.320367905
SKCM_GSE159251@K468_Blood|0|0|9	Skin	CD8T	0.523349394
SKCM_GSE159251@K468_Blood|0|1	Skin	CD8T	0.305094198
SKCM_GSE159251@K468_Blood|0|1|10	Skin	CD8T	0.654196598
SKCM_GSE159251@K468_Blood|0|1|11	Skin	CD8T	0.343931198
SKCM_GSE159251@K468_Blood|0|1|12	Skin	CD8T	0.513356221
SKCM_GSE159251@K468_Blood|0|1|13	Skin	CD8T	0.286619351
SKCM_GSE159251@K468_Blood|0|1|14	Skin	CD8T	0.127013089
SKCM_GSE159251@K468_Blood|0|1|15	Skin	CD8T	0.521891765
SKCM_GSE159251@K468_Blood|0|1|16	Skin	CD8T	0.467206894
SKCM_GSE159251@K468_Blood|0|1|17	Skin	CD8T	0.297565133
SKCM_GSE159251@K468_Blood|0|1|18	Skin	CD8T	0.120291594
SKCM_GSE159251@K468_Blood|0|1|19	Skin	CD8T	0.457052483
SKCM_GSE159251@K468_Blood|0|1|2	Skin	CD8T	0.504658818
SKCM_GSE159251@K468_Blood|0|1|20	Skin	CD8T	0.314156353
SKCM_GSE159251@K468_Blood|0|1|21	Skin	CD8T	0.480150595
SKCM_GSE159251@K468_Blood|0|1|22	Skin	CD8T	0.503299484
SKCM_GSE159251@K468_Blood|0|1|23	Skin	CD8T	0.287127514
SKCM_GSE159251@K468_Blood|0|1|24	Skin	CD8T	0.286791864
SKCM_GSE159251@K468_Blood|0|1|3	Skin	CD8T	0.297916981
SKCM_GSE159251@K468_Blood|0|1|4	Skin	CD8T	0.471916979
SKCM_GSE159251@K468_Blood|0|1|5	Skin	CD8T	0.341986644
SKCM_GSE159251@K468_Blood|0|1|6	Skin	CD8T	0.155985053
SKCM_GSE159251@K468_Blood|0|1|7	Skin	CD8T	0.489339223
SKCM_GSE159251@K468_Blood|0|1|8	Skin	CD8T	0.300992235
SKCM_GSE159251@K468_Blood|0|1|9	Skin	CD8T	0.471286997
SKCM_GSE159251@K468_Blood|1|0|1	Skin	CD4Tconv	0.368282182
SKCM_GSE159251@K468_Blood|1|0|2	Skin	CD4Tconv	0.156912156
SKCM_GSE159251@K468_Blood|11|0|1	Skin	CD4Tconv	0.377337985
SKCM_GSE159251@K468_Blood|11|0|10	Skin	CD4Tconv	0.177076642
SKCM_GSE159251@K468_Blood|11|0|11	Skin	CD4Tconv	0.333142621
SKCM_GSE159251@K468_Blood|11|0|12	Skin	CD4Tconv	0.146714024
SKCM_GSE159251@K468_Blood|11|0|13	Skin	CD8T	0.160968231
SKCM_GSE159251@K468_Blood|11|0|14	Skin	CD4Tconv	0.353730619
SKCM_GSE159251@K468_Blood|11|0|15	Skin	CD4Tconv	0.511572167
SKCM_GSE159251@K468_Blood|11|0|16	Skin	CD8T	0.323994689
SKCM_GSE159251@K468_Blood|11|0|17	Skin	CD4Tconv	0.152508417
SKCM_GSE159251@K468_Blood|11|0|18	Skin	CD4Tconv	0.490219816
SKCM_GSE159251@K468_Blood|11|0|19	Skin	CD4Tconv	0.492507883
SKCM_GSE159251@K468_Blood|11|0|2	Skin	CD4Tconv	0.306374509
SKCM_GSE159251@K468_Blood|11|0|20	Skin	CD4Tconv	0.515268951
SKCM_GSE159251@K468_Blood|11|0|21	Skin	CD4Tconv	0.136631781
SKCM_GSE159251@K468_Blood|11|0|22	Skin	CD4Tconv	0.34250892
SKCM_GSE159251@K468_Blood|11|0|23	Skin	CD4Tconv	0.32925375
SKCM_GSE159251@K468_Blood|11|0|24	Skin	CD4Tconv	0.624374471
SKCM_GSE159251@K468_Blood|11|0|25	Skin	CD4Tconv	0.669986836
SKCM_GSE159251@K468_Blood|11|0|26	Skin	CD4Tconv	0.146829912
SKCM_GSE159251@K468_Blood|11|0|27	Skin	CD4Tconv	0.301147072
SKCM_GSE159251@K468_Blood|11|0|28	Skin	CD4Tconv	0.346515613
SKCM_GSE159251@K468_Blood|11|0|29	Skin	CD4Tconv	0.342023895
SKCM_GSE159251@K468_Blood|11|0|3	Skin	CD4Tconv	0.495826927
SKCM_GSE159251@K468_Blood|11|0|30	Skin	CD4Tconv	0.154478511
SKCM_GSE159251@K468_Blood|11|0|31	Skin	CD4Tconv	0.324874274
SKCM_GSE159251@K468_Blood|11|0|32	Skin	CD4Tconv	0.154130847
SKCM_GSE159251@K468_Blood|11|0|33	Skin	CD4Tconv	0.301402455
SKCM_GSE159251@K468_Blood|11|0|34	Skin	CD4Tconv	0.482771287
SKCM_GSE159251@K468_Blood|11|0|35	Skin	CD4Tconv	0.481523035
SKCM_GSE159251@K468_Blood|11|0|36	Skin	CD4Tconv	0.141614959
SKCM_GSE159251@K468_Blood|11|0|37	Skin	CD8T	0.131996267
SKCM_GSE159251@K468_Blood|11|0|38	Skin	CD4Tconv	0.330522971
SKCM_GSE159251@K468_Blood|11|0|39	Skin	CD8T	0.362062262
SKCM_GSE159251@K468_Blood|11|0|4	Skin	CD4Tconv	0.327253193
SKCM_GSE159251@K468_Blood|11|0|40	Skin	CD4Tconv	0.310416201
SKCM_GSE159251@K468_Blood|11|0|41	Skin	CD8T	0.342776117
SKCM_GSE159251@K468_Blood|11|0|42	Skin	CD4Tconv	0.473646072
SKCM_GSE159251@K468_Blood|11|0|43	Skin	CD4Tconv	0.131185052
SKCM_GSE159251@K468_Blood|11|0|5	Skin	CD8T	0.315463061
SKCM_GSE159251@K468_Blood|11|0|6	Skin	CD4Tconv	0.310207025
SKCM_GSE159251@K468_Blood|11|0|7	Skin	CD4Tconv	0.136631781
SKCM_GSE159251@K468_Blood|11|0|8	Skin	CD4Tconv	0.156448604
SKCM_GSE159251@K468_Blood|11|0|9	Skin	CD4Tconv	0.488959853
SKCM_GSE159251@K468_Blood|11|1	Skin	CD4Tconv	0.354931084
SKCM_GSE159251@K468_Blood|11|1|10	Skin	CD4Tconv	0.134893463
SKCM_GSE159251@K468_Blood|11|1|11	Skin	CD4Tconv	0.137095332
SKCM_GSE159251@K468_Blood|11|1|12	Skin	CD4Tconv	0.297122703
SKCM_GSE159251@K468_Blood|11|1|13	Skin	CD4Tconv	0.122957014
SKCM_GSE159251@K468_Blood|11|1|14	Skin	CD4Tconv	0.320688903
SKCM_GSE159251@K468_Blood|11|1|15	Skin	CD4Tconv	0.127360753
SKCM_GSE159251@K468_Blood|11|1|16	Skin	CD4Tconv	0.490680343
SKCM_GSE159251@K468_Blood|11|1|17	Skin	CD4Tconv	0.301741784
SKCM_GSE159251@K468_Blood|11|1|18	Skin	CD4Tconv	0.147757015
SKCM_GSE159251@K468_Blood|11|1|19	Skin	CD4Tconv	0.500474607
SKCM_GSE159251@K468_Blood|11|1|2	Skin	CD4Tconv	0.148684118
SKCM_GSE159251@K468_Blood|11|1|20	Skin	CD4Tconv	0.307522533
SKCM_GSE159251@K468_Blood|11|1|21	Skin	CD4Tconv	0.154246735
SKCM_GSE159251@K468_Blood|11|1|22	Skin	CD4Tconv	0.14428038
SKCM_GSE159251@K468_Blood|11|1|23	Skin	CD4Tconv	0.138370099
SKCM_GSE159251@K468_Blood|11|1|24	Skin	CD4Tconv	0.321377525
SKCM_GSE159251@K468_Blood|11|1|25	Skin	CD4Tconv	0.301935653
SKCM_GSE159251@K468_Blood|11|1|26	Skin	CD4Tconv	0.12481122
SKCM_GSE159251@K468_Blood|11|1|27	Skin	CD4Tconv	0.442884088
SKCM_GSE159251@K468_Blood|11|1|3	Skin	CD4Tconv	0.317923019
SKCM_GSE159251@K468_Blood|11|1|4	Skin	CD4Tconv	0.475575856
SKCM_GSE159251@K468_Blood|11|1|5	Skin	CD4Tconv	0.130489725
SKCM_GSE159251@K468_Blood|11|1|6	Skin	CD4Tconv	0.684833
SKCM_GSE159251@K468_Blood|11|1|7	Skin	CD4Tconv	0.34099885
SKCM_GSE159251@K468_Blood|11|1|8	Skin	CD4Tconv	0.705428054
SKCM_GSE159251@K468_Blood|11|1|9	Skin	CD4Tconv	0.4904319
SKCM_GSE159251@K468_Blood|11|2	Skin	CD8T	0.276515903
SKCM_GSE159251@K468_Blood|11|2|2	Skin	CD8T	0.443185545
SKCM_GSE159251@K468_Blood|11|2|3	Skin	CD8T	0.296687633
SKCM_GSE159251@K468_Blood|11|2|4	Skin	CD8T	0.457298744
SKCM_GSE159251@K468_Blood|11|2|5	Skin	CD8T	0.450581986
SKCM_GSE159251@K468_Blood|11|2|6	Skin	CD8T	0.431608236
SKCM_GSE159251@K468_Blood|11|2|7	Skin	CD8T	0.165256081
SKCM_GSE159251@K468_Blood|11|3|1	Skin	CD4Tconv	0.453326782
SKCM_GSE159251@K468_Blood|11|3|2	Skin	CD8T	0.247303913
SKCM_GSE159251@K468_Blood|11|3|3	Skin	CD4Tconv	0.276349204
SKCM_GSE159251@K468_Blood|11|3|4	Skin	CD4Tconv	0.466146379
SKCM_GSE159251@K468_Blood|11|3|5	Skin	CD4Tconv	0.59098121
SKCM_GSE159251@K468_Blood|11|3|6	Skin	CD4Tconv	0.486823784
SKCM_GSE159251@K468_Blood|12|0|1	Skin	CD8T	0.490665305
SKCM_GSE159251@K468_Blood|12|0|2	Skin	CD8T	0.505311047
SKCM_GSE159251@K468_Blood|12|0|3	Skin	CD8T	0.713019054
SKCM_GSE159251@K468_Blood|12|0|4	Skin	CD8T	0.135357015
SKCM_GSE159251@K468_Blood|12|0|5	Skin	CD8T	0.318544011
SKCM_GSE159251@K468_Blood|12|0|6	Skin	CD8T	0.48678139
SKCM_GSE159251@K468_Blood|15|0	Skin	CD4Tconv	0.335195384
SKCM_GSE159251@K468_Blood|16|0	Skin	CD4Tconv	0.366725836
SKCM_GSE159251@K468_Blood|16|0|10	Skin	CD4Tconv	0.338020531
SKCM_GSE159251@K468_Blood|16|0|11	Skin	CD4Tconv	0.160968231
SKCM_GSE159251@K468_Blood|16|0|12	Skin	CD4Tconv	0.332899218
SKCM_GSE159251@K468_Blood|16|0|13	Skin	CD4Tconv	0.143121501
SKCM_GSE159251@K468_Blood|16|0|14	Skin	CD4Tconv	0.34526484
SKCM_GSE159251@K468_Blood|16|0|15	Skin	CD4Tconv	0.305655927
SKCM_GSE159251@K468_Blood|16|0|16	Skin	CD4Tconv	0.154826174
SKCM_GSE159251@K468_Blood|16|0|17	Skin	CD4Tconv	0.317202
SKCM_GSE159251@K468_Blood|16|0|18	Skin	CD4Tconv	0.133850473
SKCM_GSE159251@K468_Blood|16|0|19	Skin	CD4Tconv	0.316674263
SKCM_GSE159251@K468_Blood|16|0|2	Skin	CD4Tconv	0.325824094
SKCM_GSE159251@K468_Blood|16|0|20	Skin	CD4Tconv	0.304415421
SKCM_GSE159251@K468_Blood|16|0|21	Skin	CD4Tconv	0.539495175
SKCM_GSE159251@K468_Blood|16|0|22	Skin	CD4Tconv	0.307501295
SKCM_GSE159251@K468_Blood|16|0|23	Skin	CD4Tconv	0.144743931
SKCM_GSE159251@K468_Blood|16|0|24	Skin	CD4Tconv	0.354274907
SKCM_GSE159251@K468_Blood|16|0|25	Skin	CD4Tconv	0.33882332
SKCM_GSE159251@K468_Blood|16|0|26	Skin	CD4Tconv	0.69029554
SKCM_GSE159251@K468_Blood|16|0|27	Skin	CD4Tconv	0.504422859
SKCM_GSE159251@K468_Blood|16|0|28	Skin	CD4Tconv	0.53735477
SKCM_GSE159251@K468_Blood|16|0|29	Skin	CD4Tconv	0.341475575
SKCM_GSE159251@K468_Blood|16|0|3	Skin	CD4Tconv	0.150306548
SKCM_GSE159251@K468_Blood|16|0|30	Skin	CD4Tconv	0.502602679
SKCM_GSE159251@K468_Blood|16|0|31	Skin	CD4Tconv	0.319474676
SKCM_GSE159251@K468_Blood|16|0|32	Skin	CD4Tconv	0.140340192
SKCM_GSE159251@K468_Blood|16|0|33	Skin	CD4Tconv	0.290772865
SKCM_GSE159251@K468_Blood|16|0|34	Skin	CD4Tconv	0.454909138
SKCM_GSE159251@K468_Blood|16|0|35	Skin	CD4Tconv	0.499783312
SKCM_GSE159251@K468_Blood|16|0|4	Skin	CD4Tconv	0.14856823
SKCM_GSE159251@K468_Blood|16|0|5	Skin	CD4Tconv	0.510251899
SKCM_GSE159251@K468_Blood|16|0|6	Skin	CD4Tconv	0.315192605
SKCM_GSE159251@K468_Blood|16|0|7	Skin	CD4Tconv	0.504980203
SKCM_GSE159251@K468_Blood|16|0|8	Skin	CD4Tconv	0.141614959
SKCM_GSE159251@K468_Blood|16|0|9	Skin	CD4Tconv	0.512326874
SKCM_GSE159251@K468_Blood|16|1|1	Skin	CD4Tconv	0.493160945
SKCM_GSE159251@K468_Blood|16|1|10	Skin	CD4Tconv	0.323017044
SKCM_GSE159251@K468_Blood|16|1|11	Skin	CD4Tconv	0.286541757
SKCM_GSE159251@K468_Blood|16|1|12	Skin	CD4Tconv	0.128403743
SKCM_GSE159251@K468_Blood|16|1|13	Skin	CD4Tconv	0.46811795
SKCM_GSE159251@K468_Blood|16|1|14	Skin	CD4Tconv	0.117973836
SKCM_GSE159251@K468_Blood|16|1|15	Skin	CD4Tconv	0.336528909
SKCM_GSE159251@K468_Blood|16|1|16	Skin	CD4Tconv	0.321578989
SKCM_GSE159251@K468_Blood|16|1|17	Skin	CD4Tconv	0.130142061
SKCM_GSE159251@K468_Blood|16|1|18	Skin	CD4Tconv	0.487103866
SKCM_GSE159251@K468_Blood|16|1|19	Skin	CD4Tconv	0.344158941
SKCM_GSE159251@K468_Blood|16|1|2	Skin	CD4Tconv	0.147293464
SKCM_GSE159251@K468_Blood|16|1|20	Skin	CD4Tconv	0.135472903
SKCM_GSE159251@K468_Blood|16|1|21	Skin	CD4Tconv	0.133155145
SKCM_GSE159251@K468_Blood|16|1|22	Skin	CD4Tconv	0.136052342
SKCM_GSE159251@K468_Blood|16|1|23	Skin	CD4Tconv	0.677330752
SKCM_GSE159251@K468_Blood|16|1|24	Skin	CD4Tconv	0.442502315
SKCM_GSE159251@K468_Blood|16|1|25	Skin	CD4Tconv	0.138138323
SKCM_GSE159251@K468_Blood|16|1|26	Skin	CD4Tconv	0.489635336
SKCM_GSE159251@K468_Blood|16|1|27	Skin	CD4Tconv	0.659764794
SKCM_GSE159251@K468_Blood|16|1|28	Skin	CD4Tconv	0.28987762
